Album Type,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,track_number,album_name,short_album_name,release_date,album_id
Compilation,0.57,0.557,9,-10.208,1,0.0429,0.0374,0.000222,0.136,0.291,129.104,6YZIIt6YCSv055Rhg121Fk,spotify:track:6YZIIt6YCSv055Rhg121Fk,https://api.spotify.com/v1/tracks/6YZIIt6YCSv055Rhg121Fk,https://api.spotify.com/v1/audio-analysis/6YZIIt6YCSv055Rhg121Fk,185707,4,Here Comes The Sun - 2019 Mix,5,At Home With The Beatles,At Home With The Beatles,12/25/2020,650oSkcVWR5AWGr6wVMvl4
Compilation,0.498,0.806,0,-5.284,1,0.0265,0.399,5.57e-06,0.525,0.664,99.382,3nxSjxXKkNNLSoWrxiQjsJ,spotify:track:3nxSjxXKkNNLSoWrxiQjsJ,https://api.spotify.com/v1/tracks/3nxSjxXKkNNLSoWrxiQjsJ,https://api.spotify.com/v1/audio-analysis/3nxSjxXKkNNLSoWrxiQjsJ,207787,4,"Hello, Goodbye - Remastered 2015",6,At Home With The Beatles,At Home With The Beatles,12/25/2020,650oSkcVWR5AWGr6wVMvl4
Compilation,0.838,0.133,9,-14.151,0,0.132,0.641,0.0991,0.136,0.407,104.115,4Vo7JCN1NlCE4aLdCtQcRX,spotify:track:4Vo7JCN1NlCE4aLdCtQcRX,https://api.spotify.com/v1/tracks/4Vo7JCN1NlCE4aLdCtQcRX,https://api.spotify.com/v1/audio-analysis/4Vo7JCN1NlCE4aLdCtQcRX,40533,4,I'm Only Sleeping - Rehearsal / Instrumental / Anthology 2 Version,1,The Beatles - Study Songs Vol. 2,The Beatles - Study Songs Vol. 2,12/18/2020,7rZjL8V3lH82azgMUv7W4q
Compilation,0.604,0.27,2,-14.963,1,0.048,0.947,0.892,0.297,0.235,144.124,3nuy5RE6GwP9lTqFXid1av,spotify:track:3nuy5RE6GwP9lTqFXid1av,https://api.spotify.com/v1/tracks/3nuy5RE6GwP9lTqFXid1av,https://api.spotify.com/v1/audio-analysis/3nuy5RE6GwP9lTqFXid1av,163107,4,Honey Pie - Instrumental Backing Track,2,The Beatles - Study Songs Vol. 2,The Beatles - Study Songs Vol. 2,12/18/2020,7rZjL8V3lH82azgMUv7W4q
Compilation,0.547,0.266,8,-14.649,1,0.0346,0.165,0.0519,0.194,0.674,93.63,1pGaD14D9vqmFxih2yV8yz,spotify:track:1pGaD14D9vqmFxih2yV8yz,https://api.spotify.com/v1/tracks/1pGaD14D9vqmFxih2yV8yz,https://api.spotify.com/v1/audio-analysis/1pGaD14D9vqmFxih2yV8yz,130093,4,Piggies - Take 12 / Instrumental Backing Track,3,The Beatles - Study Songs Vol. 2,The Beatles - Study Songs Vol. 2,12/18/2020,7rZjL8V3lH82azgMUv7W4q
Compilation,0.721,0.602,2,-8.776,1,0.051,0.166,0.831,0.0426,0.886,121.44,71fLluZRynszpQjvfzhwza,spotify:track:71fLluZRynszpQjvfzhwza,https://api.spotify.com/v1/tracks/71fLluZRynszpQjvfzhwza,https://api.spotify.com/v1/audio-analysis/71fLluZRynszpQjvfzhwza,176973,4,Savoy Truffle - Instrumental Backing Track,4,The Beatles - Study Songs Vol. 2,The Beatles - Study Songs Vol. 2,12/18/2020,7rZjL8V3lH82azgMUv7W4q
Compilation,0.295,0.542,8,-12.307,1,0.0424,0.618,0.81,0.338,0.305,102.09,2gLubGf023j69h7ruR9vsM,spotify:track:2gLubGf023j69h7ruR9vsM,https://api.spotify.com/v1/tracks/2gLubGf023j69h7ruR9vsM,https://api.spotify.com/v1/audio-analysis/2gLubGf023j69h7ruR9vsM,167613,3,The Inner Light - Take 6 / Instrumental Backing Track,5,The Beatles - Study Songs Vol. 2,The Beatles - Study Songs Vol. 2,12/18/2020,7rZjL8V3lH82azgMUv7W4q
Compilation,0.914,0.603,6,-7.874,0,0.106,0.232,0.531,0.154,0.38,111.388,02fqU5PLS9e4K3RFLsraUM,spotify:track:02fqU5PLS9e4K3RFLsraUM,https://api.spotify.com/v1/tracks/02fqU5PLS9e4K3RFLsraUM,https://api.spotify.com/v1/audio-analysis/02fqU5PLS9e4K3RFLsraUM,196520,4,With A Little Help From My Friends - Take 1 / False Start And Take 2 / Instrumental,6,The Beatles - Study Songs Vol. 2,The Beatles - Study Songs Vol. 2,12/18/2020,7rZjL8V3lH82azgMUv7W4q
Compilation,0.328,0.381,9,-17.939,1,0.0745,0.458,0.199,0.0799,0.2,165.109,19aql1sbjVkeBIDSn7ffra,spotify:track:19aql1sbjVkeBIDSn7ffra,https://api.spotify.com/v1/tracks/19aql1sbjVkeBIDSn7ffra,https://api.spotify.com/v1/audio-analysis/19aql1sbjVkeBIDSn7ffra,187520,4,Because - Take 1 / Instrumental,1,The Beatles - Study Songs Vol. 1,The Beatles - Study Songs Vol. 1,12/11/2020,2aNVxArusTw1NlV1BaN3IL
Compilation,0.901,0.548,0,-6.808,1,0.0995,0.667,0.836,0.161,0.135,120.778,4FMWc3WNUUx3UfmbmJZDp8,spotify:track:4FMWc3WNUUx3UfmbmJZDp8,https://api.spotify.com/v1/tracks/4FMWc3WNUUx3UfmbmJZDp8,https://api.spotify.com/v1/audio-analysis/4FMWc3WNUUx3UfmbmJZDp8,175547,3,Penny Lane - Take 6 / Instrumental,2,The Beatles - Study Songs Vol. 1,The Beatles - Study Songs Vol. 1,12/11/2020,2aNVxArusTw1NlV1BaN3IL
Compilation,0.39,0.485,5,-10.265,1,0.0428,0.526,0.328,0.199,0.255,119.58,5kupLxmvWXJWt7AsXs1GpJ,spotify:track:5kupLxmvWXJWt7AsXs1GpJ,https://api.spotify.com/v1/tracks/5kupLxmvWXJWt7AsXs1GpJ,https://api.spotify.com/v1/audio-analysis/5kupLxmvWXJWt7AsXs1GpJ,328053,4,"Within You, Without You - Instrumental / Anthology 2 Version",3,The Beatles - Study Songs Vol. 1,The Beatles - Study Songs Vol. 1,12/11/2020,2aNVxArusTw1NlV1BaN3IL
Compilation,0.45,0.118,4,-12.964,1,0.0365,0.919,0.928,0.125,0.185,128.438,38u3xbXuAWooWZ9JTTQcDf,spotify:track:38u3xbXuAWooWZ9JTTQcDf,https://api.spotify.com/v1/tracks/38u3xbXuAWooWZ9JTTQcDf,https://api.spotify.com/v1/audio-analysis/38u3xbXuAWooWZ9JTTQcDf,229120,3,She's Leaving Home - Take 1 / Instrumental,4,The Beatles - Study Songs Vol. 1,The Beatles - Study Songs Vol. 1,12/11/2020,2aNVxArusTw1NlV1BaN3IL
Compilation,0.142,0.229,7,-14.741,1,0.0383,0.79,0.942,0.0715,0.0685,75.262,1GcjD6gJKFXiACxNsjiaw1,spotify:track:1GcjD6gJKFXiACxNsjiaw1,https://api.spotify.com/v1/tracks/1GcjD6gJKFXiACxNsjiaw1,https://api.spotify.com/v1/audio-analysis/1GcjD6gJKFXiACxNsjiaw1,161720,1,Something - Take 39 / Instrumental / Strings Only,5,The Beatles - Study Songs Vol. 1,The Beatles - Study Songs Vol. 1,12/11/2020,2aNVxArusTw1NlV1BaN3IL
Compilation,0.164,0.218,0,-9.472,1,0.0336,0.829,0.768,0.101,0.15,83.745,2RdxiEOGTMXo4EzguA1yIO,spotify:track:2RdxiEOGTMXo4EzguA1yIO,https://api.spotify.com/v1/tracks/2RdxiEOGTMXo4EzguA1yIO,https://api.spotify.com/v1/audio-analysis/2RdxiEOGTMXo4EzguA1yIO,197267,4,Golden Slumbers / Carry That Weight - Take 17 / Instrumental / Strings & Brass Only,6,The Beatles - Study Songs Vol. 1,The Beatles - Study Songs Vol. 1,12/11/2020,2aNVxArusTw1NlV1BaN3IL
